url,provider
https://www.yahoo.com/news/florida-woman-apple-watch-traces-200638351.html,Washington Post
https://www.yahoo.com/entertainment/dwayne-johnsons-daughters-guaranteed-insane-170011689.html,TheBlast
https://www.yahoo.com/lifestyle/people-sharing-red-flags-restaurant-035602860.html,BuzzFeed
https://www.yahoo.com/lifestyle/11-comfy-bermuda-shorts-capture-111837265.html,Us Weekly
https://www.yahoo.com/entertainment/3-underrated-amazon-prime-video-220005209.html,Digital Trends
https://www.yahoo.com/news/black-pepper-recalled-nationwide-due-143638580.html,Martha Stewart Living
https://www.yahoo.com/entertainment/taylor-swift-pauses-concert-congratulate-145409332.html,Parade
https://www.yahoo.com/entertainment/dwayne-rock-johnson-gushes-over-145142006.html,The Independent
https://www.yahoo.com/entertainment/sabrina-carpenter-announces-short-n-184029819.html,LA Times
https://www.yahoo.com/entertainment/ryan-reynolds-blake-lively-nail-183229179.html,PureWow
https://www.yahoo.com/entertainment/captain-sandy-defends-chef-refusing-173127488.html,Reality Tea
https://www.yahoo.com/news/msnbc-host-chris-hayes-guffaws-134404580.html,HuffPost
https://www.yahoo.com/news/french-children-hail-d-day-162854183.html,Associated Press
https://www.yahoo.com/tech/stunning-parade-planets-image-shows-165205995.html,Live Science
https://www.yahoo.com/entertainment/royals-tiara-bit-wind-see-133355398.html,People
https://www.yahoo.com/news/2-million-pounds-nuts-lost-000316733.html,KTXL
https://www.yahoo.com/entertainment/wheel-fortune-vanna-white-bids-211045229.html,Associated Press
https://www.yahoo.com/lifestyle/8-million-spanish-style-charmer-150000952.html,Robb Report
https://www.yahoo.com/entertainment/jeremy-renner-recounts-days-department-194957303.html,People
https://www.yahoo.com/news/spare-thought-weather-watcher-maureen-183732186.html,Associated Press
https://www.yahoo.com/news/toddler-son-rodeo-star-taken-151845560.html,NBC News
https://www.yahoo.com/lifestyle/us-cities-rank-low-list-191800563.html,Good Morning America
https://www.yahoo.com/entertainment/jax-taylor-brittany-cartwright-working-135058532.html,Reality Tea
https://www.yahoo.com/lifestyle/easy-orange-cream-fudge-recipe-154531489.html,Tasting Table
https://www.yahoo.com/entertainment/watch-godzilla-minus-one-best-181606491.html,GQ
https://www.yahoo.com/entertainment/jason-kelce-admits-hasn-t-183400368.html,The Independent
https://www.yahoo.com/news/donald-trump-reveals-melania-reacted-112632163.html,HuffPost
https://www.yahoo.com/entertainment/huntergirl-expands-american-idol-success-151820233.html,Billboard
https://www.yahoo.com/lifestyle/m-divorce-lawyer-two-main-211635968.html,NY Post
https://www.yahoo.com/lifestyle/wish-sibling-were-closer-try-111602616.html,BuzzFeed
https://www.yahoo.com/entertainment/days-lives-spoilers-let-talk-130000751.html,SOAPHUB
https://www.yahoo.com/news/gov-sanders-john-calipari-help-024120336.html,KNWA Fayetteville
https://www.yahoo.com/news/kate-middleton-prince-william-shares-121204333.html,Time
https://www.yahoo.com/entertainment/fans-shower-halsey-supportive-messages-201652253.html,BuzzFeed
https://www.yahoo.com/entertainment/miley-cyrus-said-working-hannah-163408616.html,BuzzFeed
https://www.yahoo.com/news/boeing-starliner-astronaut-sunita-williams-195306935.html,NBC News
https://www.yahoo.com/lifestyle/woman-finds-genius-way-her-211802754.html,PetHelpful
https://www.yahoo.com/entertainment/venom-last-dance-trailer-tom-131316136.html,Variety
https://www.yahoo.com/entertainment/pete-townshend-candid-live-lineup-155537108.html,MusicRadar
https://www.yahoo.com/entertainment/look-drew-scott-wife-linda-125726054.html,United Press International
https://www.yahoo.com/entertainment/updates-superman-alien-romulus-more-134500054.html,Gizmodo
https://www.yahoo.com/entertainment/daytime-emmy-award-winners-2024-235500422.html,TVLine.com
https://www.yahoo.com/entertainment/bridgerton-season-3-focuses-colin-201625456.html,CinemaBlend
https://www.yahoo.com/lifestyle/sneakers-look-like-new-save-your-soles-with-these-bestselling-sponges-for-1-each-122028903.html,Yahoo Life Shopping
https://www.yahoo.com/entertainment/royal-insider-hits-back-kate-181644700.html,SheKnows
https://www.yahoo.com/lifestyle/ikea-3-1-furniture-essential-201500172.html,Apartment Therapy
https://www.yahoo.com/entertainment/falling-reverse-drop-song-life-152337695.html,Consequence of Sound
https://www.yahoo.com/news/florida-supreme-court-sides-desantis-020812261.html,The Hill
https://www.yahoo.com/lifestyle/1000-of-these-blushes-are-sold-each-day--score-one-yourself-for-up-to-50-off-205025594.html,Yahoo Life Shopping
https://www.yahoo.com/entertainment/aubrey-o-day-didn-t-103313155.html,Us Weekly
https://www.yahoo.com/news/temperatures-reach-over-100-parts-012204005.html,KSWB articles
https://www.yahoo.com/lifestyle/57-5-million-manhattan-townhouse-193000068.html,Robb Report
https://www.yahoo.com/entertainment/shock-first-few-days-rusty-091605159.html,Guitar World
https://www.yahoo.com/lifestyle/4-best-weekend-sales-82-010000938.html,InStyle
https://www.yahoo.com/entertainment/angel-reese-chicago-sky-teammates-111810049.html,Us Weekly
https://www.yahoo.com/entertainment/austin-butlers-charm-red-carpet-210540316.html,BuzzFeed
https://www.yahoo.com/news/speaker-johnson-calls-biden-worst-174633114.html,The Hill
https://www.yahoo.com/entertainment/bailey-anne-becomes-first-trans-220528814.html,WDVM
https://www.yahoo.com/lifestyle/15-slimming-satin-tops-keep-203102539.html,Us Weekly
https://www.yahoo.com/news/wisconsin-attorney-general-files-felony-144218217.html,Associated Press
https://www.yahoo.com/entertainment/whoopi-goldberg-made-rare-friday-165211641.html,Blavity
https://www.yahoo.com/entertainment/brad-pitt-aware-upset-daughter-182901841.html,People
https://www.yahoo.com/entertainment/e-street-band-wants-world-185904745.html,Rolling Stone
https://www.yahoo.com/lifestyle/12-best-father-day-deals-191516220.html,Bob Vila
https://www.yahoo.com/news/york-water-company-celebrates-rehabilitated-080233410.html,York Daily Record
https://www.yahoo.com/lifestyle/story/the-best-hotels-in-puerto-vallarta-jalisco-mexico-185505152.html,Drillinjourneys
https://www.yahoo.com/lifestyle/t-j-maxx-selling-leather-164723183.html,Parade
https://www.yahoo.com/news/albuquerque-neighborhood-concerned-potential-plans-040510585.html,KRQE Albuquerque
https://www.yahoo.com/entertainment/eagle-eyed-fans-believe-royal-210819582.html,SheKnows
https://www.yahoo.com/entertainment/house-dragon-season-2-episode-140517542.html,Tom's Guide
https://www.yahoo.com/lifestyle/cant-stop-buying-4-gourmet-131500507.html,The Kitchn
https://www.yahoo.com/lifestyle/luxe-resort-group-one-only-000000428.html,Robb Report
https://www.yahoo.com/entertainment/jersey-shore-angelina-pivarnick-facing-105852825.html,In Touch Weekly
https://www.yahoo.com/lifestyle/9-best-disaster-movies-010000699.html,Live Science
https://www.yahoo.com/entertainment/lawyer-alleges-real-baby-reindeer-205654099.html,NY Post
https://www.yahoo.com/tech/apple-just-admitted-defeat-android-205505461.html,Digital Trends
https://www.yahoo.com/entertainment/paris-hilton-adorable-video-babies-155659622.html,SheKnows
https://www.yahoo.com/lifestyle/tabby-cat-asking-stretches-just-190000994.html,PetHelpful
https://www.yahoo.com/entertainment/why-kevin-costner-kids-were-020658267.html,TODAY
https://www.yahoo.com/news/iran-nuclear-crossroads-122842816.html,The Week
https://www.yahoo.com/entertainment/acolyte-showrunner-wants-bring-knights-180442933.html,Nerdist
https://www.yahoo.com/lifestyle/trader-joe-cute-plant-just-154500763.html,Apartment Therapy
https://www.yahoo.com/lifestyle/26-childhood-experiences-gen-xers-091602582.html,BuzzFeed
https://www.yahoo.com/news/judge-cannon-expands-hearing-trump-021325283.html,CNN
https://www.yahoo.com/entertainment/diana-ross-eminem-jack-white-172809927.html,Variety
https://www.yahoo.com/news/barn-holding-harford-county-history-213932456.html,WMAR- Baltimore Scripps
https://www.yahoo.com/tech/ios-18-imessage-better-ever-140713997.html,Digital Trends
https://www.yahoo.com/lifestyle/dakota-johnson-dons-fall-staples-182604410.html,Footwear News
https://www.yahoo.com/news/viking-sword-very-rare-inscription-191854409.html,Live Science
https://www.yahoo.com/entertainment/pregnant-mandy-moore-says-shes-152357913.html,People
https://www.yahoo.com/entertainment/90-day-fianc-happily-ever-130000999.html,Reality Tea
https://www.yahoo.com/lifestyle/10-high-protein-breakfasts-mason-143447742.html,Eating Well
https://www.yahoo.com/entertainment/outlander-star-sam-heughan-jokes-230918354.html,TODAY
https://www.yahoo.com/lifestyle/striking-green-cabinets-pink-tiles-144500474.html,The Kitchn
https://www.yahoo.com/entertainment/billie-joe-armstrong-went-taylor-125922302.html,Billboard
https://www.yahoo.com/lifestyle/luckiest-zodiac-sign-during-gemini-164500675.html,Parade
https://www.yahoo.com/entertainment/paul-mccartney-hate-beatles-book-153045698.html,The Hollywood Reporter
https://www.yahoo.com/entertainment/teen-mom-kailyn-lowry-ex-165207457.html,Us Weekly
https://www.yahoo.com/entertainment/kelly-yazdi-speaks-ex-zac-212919343.html,Us Weekly
https://www.yahoo.com/lifestyle/trader-joe-just-dropped-summer-213300140.html,The Pioneer Woman
https://www.yahoo.com/news/neanderthals-humans-interbred-47-000-191057338.html,Live Science
https://www.yahoo.com/lifestyle/t-shirt-dresses-sale-amazon-133222773.html,People
https://www.yahoo.com/news/bbcs-missing-star-joins-harlan-085800449.html,Digital Spy
https://www.yahoo.com/lifestyle/popeyes-giving-away-free-chicken-130000330.html,allrecipes
https://www.yahoo.com/entertainment/report-ariana-madix-hated-every-140337079.html,Reality Tea
https://www.yahoo.com/entertainment/bold-beautiful-recap-june-7-204639435.html,What To Watch
https://www.yahoo.com/entertainment/rob-lowe-marvels-enduring-power-190000719.html,People
https://www.yahoo.com/entertainment/dolly-parton-78-says-theres-060004010.html,Business Insider
https://www.yahoo.com/entertainment/lupita-nyongo-got-over-her-190415131.html,Business Insider
https://www.yahoo.com/entertainment/ruse-people-spilling-tea-really-035602800.html,BuzzFeed
https://www.yahoo.com/entertainment/gypsy-rose-blanchard-ex-ryan-120000992.html,E! News
https://www.yahoo.com/entertainment/ariana-grande-talks-wicked-eternal-145958632.html,Footwear News
https://www.yahoo.com/entertainment/billy-corgan-reveals-many-guitarists-101726606.html,Guitar World
https://www.yahoo.com/entertainment/jeopardy-legend-james-holzhauer-shares-153630686.html,Clemson Wire
https://www.yahoo.com/news/judge-tosses-illinois-ban-drafts-230157391.html,Associated Press
https://www.yahoo.com/entertainment/former-wwe-women-champion-asuka-124536186.html,COMINGSOON.net
https://www.yahoo.com/lifestyle/add-explosion-flavor-guacamole-one-184534698.html,Tasting Table
https://www.yahoo.com/entertainment/ed-sheeran-revealed-why-hasnt-175359726.html,BuzzFeed
https://www.yahoo.com/lifestyle/youre-gen-z-whats-trend-120102938.html,BuzzFeed
https://www.yahoo.com/news/damaged-east-st-louis-bridge-110000211.html,Belleville News-Democrat
https://www.yahoo.com/news/heat-dome-set-bring-more-055728138.html,CNN
https://www.yahoo.com/entertainment/watchers-review-ishana-night-shyamalan-160100344.html,Variety
https://www.yahoo.com/news/country-loses-last-remaining-glacier-053000328.html,The Cool Down
https://www.yahoo.com/entertainment/jelly-roll-struggling-book-international-084054329.html,Rolling Stone
https://www.yahoo.com/lifestyle/train-kittens-climbing-tree-too-192143539.html,PetHelpful
https://www.yahoo.com/entertainment/scott-disick-drink-20-ginger-163530341.html,Us Weekly
https://www.yahoo.com/entertainment/jesse-tyler-ferguson-teases-modern-213651453.html,The Wrap
https://www.yahoo.com/news/finland-beefs-artillery-capability-coastal-152513020.html,Defense News
https://www.yahoo.com/entertainment/prince-william-called-once-hes-180300223.html,Cosmopolitan
https://www.yahoo.com/entertainment/star-wars-acolyte-jecki-lon-055449252.html,COMINGSOON.net
https://www.yahoo.com/entertainment/jennie-garth-peter-faccinelli-daughter-091334276.html,People
https://www.yahoo.com/entertainment/star-wars-show-acolytes-sets-112309616.html,Total Film
https://www.yahoo.com/news/fears-gardens-driveways-collapse-near-124818502.html,SWNS
https://www.yahoo.com/entertainment/see-ryan-reynolds-reveal-editing-135424573.html,CinemaBlend
https://www.yahoo.com/entertainment/5-best-movies-stream-weekend-053000421.html,Tom's Guide
https://www.yahoo.com/entertainment/black-mirror-creator-charlie-brooker-230000041.html,Indiewire
https://www.yahoo.com/entertainment/tony-iommi-future-collaborations-ozzy-120942924.html,Louder Sound
https://www.yahoo.com/entertainment/gypsy-rose-opens-her-split-121517786.html,In Touch Weekly
https://www.yahoo.com/news/penndot-names-contractor-259m-project-203830375.html,State College Centre Daily Times
https://www.yahoo.com/entertainment/best-celebrity-red-carpet-style-214155886.html,People
https://www.yahoo.com/lifestyle/the-bissell-vacuum-people-call-a-powerhouse-is-just-59-plus-more-great-deals-130508540.html,Yahoo Life Shopping
https://www.yahoo.com/entertainment/love-blind-alexa-brennon-celebrate-190000042.html,People
https://www.yahoo.com/entertainment/whoopi-goldberg-reunites-sister-act-185245173.html,Variety
https://www.yahoo.com/entertainment/where-kingstown-breaking-down-filming-145241986.html,Travel Noire
https://www.yahoo.com/tech/top-news-app-us-chinese-100328243.html,Reuters
https://www.yahoo.com/entertainment/camila-alves-steps-look-alike-195632474.html,HuffPost
https://www.yahoo.com/entertainment/travis-barker-reveals-family-tattoo-184921346.html,People
https://www.yahoo.com/tech/wally-just-launched-first-110-183000858.html,Robb Report
https://www.yahoo.com/entertainment/jennifer-lopez-ben-affleck-different-161543141.html,In Touch Weekly
https://www.yahoo.com/entertainment/avengers-kang-dynasty-could-reportedly-150903878.html,Nerdist
https://www.yahoo.com/news/russias-top-su-57-stealth-114459534.html,INSIDER
https://www.yahoo.com/entertainment/below-deck-med-captain-sandy-180953334.html,Us Weekly
https://www.yahoo.com/entertainment/last-call-alan-jackson-goes-174307821.html,WJW
https://www.yahoo.com/entertainment/days-preview-photos-ava-lucas-110000674.html,SOAPHUB
https://www.yahoo.com/lifestyle/free-line-cutting-app-could-174534861.html,Washington Post
https://www.yahoo.com/lifestyle/best-decision-ever-people-sharing-101602053.html,BuzzFeed
https://www.yahoo.com/entertainment/days-star-tamara-braun-talks-190350443.html,SOAPHUB
https://www.yahoo.com/lifestyle/problem-martha-stewart-favorite-potato-191500157.html,The Kitchn
https://www.yahoo.com/lifestyle/kyle-richards-55-uses-this-thickening-spray-for-fuller-hair--its-down-to-13-122016603.html,Yahoo Life Shopping
https://www.yahoo.com/news/gop-chair-reprimands-greene-refusing-172645232.html,The Hill
https://www.yahoo.com/lifestyle/jennifer-aniston-blossoms-floral-reformation-154212540.html,Footwear News
https://www.yahoo.com/tech/nintendo-switch-bundle-hits-lowest-172526548.html,Billboard
https://www.yahoo.com/tech/this-bestselling-vent-fan-down-to-45-can-turn-your-home-into-an-oasis-of-coolness-150042472.html,Yahoo Tech
https://www.yahoo.com/entertainment/general-hospital-cynthia-watros-talks-090207667.html,First for Women
https://www.yahoo.com/entertainment/charles-kate-trooping-colour-palace-204850960.html,TODAY
https://www.yahoo.com/lifestyle/i-woke-up-absolutely-glowing-this-fan-fave-vitamin-c-serum-is-down-to-8-162349362.html,Yahoo Life Shopping
https://finance.yahoo.com/news/russias-biggest-energy-company-says-222023328.html,Business Insider
https://www.yahoo.com/news/viral-story-defendant-driving-suspended-202015577.html,Reason.com
url,provider
